13:36:40.500	ni1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.938988339	2189438988339	2016-07-14 13:35:37.675628000	-53222462824372000
13:36:40.500	pb1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.939149713	2189439149713	2016-07-14 13:35:37.675630000	-53222462824370000
13:36:40.500	rb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.939285360	2189439285360	2016-07-14 13:35:37.675632000	-53222462824368000
13:36:40.500	ni1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.939426414	2189439426414	2016-07-14 13:35:37.675633000	-53222462824367000
13:36:40.500	rb1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.939571877	2189439571877	2016-07-14 13:35:37.675634000	-53222462824366000
13:36:40.500	ni1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.939709814	2189439709814	2016-07-14 13:35:37.675637000	-53222462824363000
13:36:40.500	ni1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.939847371	2189439847371	2016-07-14 13:35:37.675642000	-53222462824358000
13:36:40.500	ni1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.940011301	2189440011301	2016-07-14 13:35:37.675646000	-53222462824354000
13:36:40.500	ni1704	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.940200704	2189440200704	2016-07-14 13:35:37.675651000	-53222462824349000
13:36:40.500	ni1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.940391341	2189440391341	2016-07-14 13:35:37.675654000	-53222462824346000
13:36:40.500	pb1608	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.940585842	2189440585842	2016-07-14 13:35:37.675659000	-53222462824341000
13:36:40.500	pb1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.940778313	2189440778313	2016-07-14 13:35:37.675662000	-53222462824338000
13:36:40.500	pb1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.940967758	2189440967758	2016-07-14 13:35:37.675669000	-53222462824331000
13:36:40.500	pb1703	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.941174884	2189441174884	2016-07-14 13:35:37.675673000	-53222462824327000
13:36:40.500	ni1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.941362558	2189441362558	2016-07-14 13:35:37.675737000	-53222462824263000
13:36:40.500	pb1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.941583266	2189441583266	2016-07-14 13:35:37.675743000	-53222462824257000
13:36:40.500	cu1702	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.941773467	2189441773467	2016-07-14 13:35:37.675761000	-53222462824239000
13:36:40.500	ni1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.941964141	2189441964141	2016-07-14 13:35:37.675765000	-53222462824235000
13:36:40.500	rb1705	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.942151292	2189442151292	2016-07-14 13:35:37.675790000	-53222462824210000
13:36:40.500	ni1701	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.942355068	2189442355068	2016-07-14 13:35:37.675795000	-53222462824205000
13:36:40.500	hc1610	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.942553956	2189442553956	2016-07-14 13:35:37.675803000	-53222462824197000
